aluno_id,nome_completo,genero,data_nascimento,curso_id,departamento,ano_matricula,estatuto,email_institucional,nacionalidade,regime
A02094,Inês Pereira,M,2006-03-04,MIEEC,DETI,2023,Ativo,a02094@ua.pt,Brasil,Ordinário
A02095,Gonçalo Oliveira,M,2000-11-26,LMAT,DMAT,2020,Ativo,a02095@ua.pt,Portugal,Ordinário
A02096,Ana Santos,M,2001-02-22,LT,DEGEIT,2019,Ativo,a02096@ua.pt,Portugal,Ordinário
A02097,Pedro Oliveira,M,1996-03-03,MEC,DETI,2020,Ativo,a02097@ua.pt,Portugal,Ordinário
A02098,Luís Silva,F,2002-07-24,LPE,DEP,2023,Concluído,a02098@ua.pt,Portugal,Ordinário
A02099,Marta Ferreira,F,2005-06-14,LPE,DEP,2022,Ativo,a02099@ua.pt,Portugal,Ordinário
A02100,Beatriz Rocha,M,1990-02-21,MMKT,DEGEIT,2025,Ativo,a02100@ua.pt,Portugal,Ordinário
A02101,Mariana Costa,F,1992-08-09,MIEEC,DETI,2023,Desistência,a02101@ua.pt,Brasil,Trabalhador-Estudante
A02102,Matilde Santos,F,1997-01-24,LEM,DEGEIT,2021,Ativo,a02102@ua.pt,Portugal,Ordinário
A02103,João Moreira,F,2002-10-10,MED,DEP,2021,Ativo,a02103@ua.pt,Portugal,Ordinário
A02104,Afonso Ferreira,F,1990-02-07,MEC,DETI,2025,Ativo,a02104@ua.pt,Brasil,Ordinário
A02105,Rodrigo Oliveira,M,2005-09-06,LMAT,DMAT,2022,Ativo,a02105@ua.pt,Portugal,Ordinário
A02106,Luís Jesus,F,1999-03-31,MFIN,DEGEIT,2023,Ativo,a02106@ua.pt,Espanha,Ordinário
A02107,Leonor Rodrigues,F,2004-01-03,MFIN,DEGEIT,2025,Concluído,a02107@ua.pt,Portugal,Ordinário
A02108,Miguel Santos,F,2007-04-14,LGT,DEGEIT,2020,Ativo,a02108@ua.pt,Portugal,Ordinário
A02109,Carolina Rodrigues,F,2005-05-10,MMKT,DEGEIT,2021,Ativo,a02109@ua.pt,Cabo Verde,Ordinário
A02110,Marta Fernandes,M,1995-09-29,MDS,DETI,2025,Concluído,a02110@ua.pt,Brasil,Ordinário
A02111,Sofia Moreira,M,1996-02-15,MIEEC,DETI,2024,Ativo,a02111@ua.pt,Portugal,Ordinário
A02112,Carolina Costa,M,2002-02-26,LF,DF,2025,Ativo,a02112@ua.pt,Portugal,Ordinário
A02113,Miguel Santos,M,1993-02-03,LMAT,DMAT,2025,Ativo,a02113@ua.pt,Portugal,Ordinário
A02114,Miguel Gonçalves,F,1998-10-29,LF,DF,2023,Ativo,a02114@ua.pt,Portugal,Internacional
A02115,Ana Neves,F,2002-08-30,LPE,DEP,2021,Ativo,a02115@ua.pt,Portugal,Trabalhador-Estudante
A02116,Carolina Silva,F,1990-12-15,MEC,DETI,2025,Ativo,a02116@ua.pt,Portugal,Ordinário
A02117,Gonçalo Vieira,F,1991-11-14,LQ,DQ,2020,Ativo,a02117@ua.pt,Portugal,Internacional
A02118,Diogo Vieira,F,1997-05-15,LEI,DETI,2022,Ativo,a02118@ua.pt,Portugal,Ordinário
A02119,Miguel Jesus,F,1999-02-09,LPE,DEP,2023,Concluído,a02119@ua.pt,Portugal,Ordinário
A02120,Miguel Correia,F,1991-11-09,LPE,DEP,2021,Ativo,a02120@ua.pt,Portugal,Internacional
A02121,Tiago Fernandes,F,1999-05-15,LEI,DETI,2020,Ativo,a02121@ua.pt,Portugal,Ordinário
A02122,Mariana Fernandes,M,2007-11-24,LPE,DEP,2022,Ativo,a02122@ua.pt,Portugal,Ordinário
A02123,Inês Moreira,F,2007-02-27,MTR,DLC,2024,Ativo,a02123@ua.pt,Portugal,Ordinário
A02124,Filipa Ferreira,M,2004-06-10,MDS,DETI,2019,Concluído,a02124@ua.pt,Portugal,Internacional
A02125,Tomás Pereira,F,1996-10-26,LMAT,DMAT,2019,Ativo,a02125@ua.pt,Portugal,Ordinário
A02126,Afonso Sousa,F,1999-08-11,MIEEC,DETI,2020,Ativo,a02126@ua.pt,Portugal,Ordinário
A02127,Mariana Costa,F,2004-09-01,LEM,DEGEIT,2023,Concluído,a02127@ua.pt,Espanha,Ordinário
A02128,Beatriz Vieira,M,2005-05-21,LQ,DQ,2023,Ativo,a02128@ua.pt,Portugal,Ordinário
A02129,Sofia Rocha,F,2004-06-12,MTR,DLC,2019,Ativo,a02129@ua.pt,Portugal,Ordinário
A02130,Marta Almeida,M,1995-11-23,MED,DEP,2020,Concluído,a02130@ua.pt,Portugal,Ordinário
A02131,Carolina Sousa,F,2004-11-07,LT,DEGEIT,2021,Ativo,a02131@ua.pt,Portugal,Internacional
A02132,Diogo Vieira,F,1990-06-18,MDS,DETI,2019,Ativo,a02132@ua.pt,Portugal,Ordinário
A02133,Beatriz Silva,M,1990-03-07,MEC,DETI,2022,Ativo,a02133@ua.pt,Portugal,Ordinário
A02134,Rita Sousa,M,1995-09-21,MMKT,DEGEIT,2021,Concluído,a02134@ua.pt,Portugal,Ordinário
A02135,Tomás Oliveira,F,2004-01-30,LPE,DEP,2021,Ativo,a02135@ua.pt,Portugal,Ordinário
A02136,João Correia,F,1991-07-26,MEC,DETI,2019,Ativo,a02136@ua.pt,Portugal,Trabalhador-Estudante
A02137,Catarina Rocha,F,1997-12-27,MFIN,DEGEIT,2022,Ativo,a02137@ua.pt,Angola,Ordinário
A02138,André Moreira,F,1993-05-25,LQ,DQ,2020,Ativo,a02138@ua.pt,Portugal,Ordinário
A02139,Diogo Fernandes,M,2005-03-19,LEI,DETI,2023,Desistência,a02139@ua.pt,Portugal,Internacional
A02140,Tomás Correia,M,2002-09-08,MED,DEP,2021,Ativo,a02140@ua.pt,Portugal,Ordinário
A02141,Rita Silva,F,1995-03-07,MMKT,DEGEIT,2022,Ativo,a02141@ua.pt,Brasil,Ordinário
A02142,Diogo Moreira,M,2001-09-05,MDS,DETI,2021,Ativo,a02142@ua.pt,Brasil,Ordinário
A02143,Beatriz Costa,F,1999-12-24,LT,DEGEIT,2020,Ativo,a02143@ua.pt,Portugal,Ordinário
A02144,Rita Pereira,F,1994-03-29,LEI,DETI,2024,Ativo,a02144@ua.pt,Portugal,Ordinário
A02145,Gonçalo Correia,F,1997-11-28,LPE,DEP,2025,Concluído,a02145@ua.pt,Angola,Ordinário
A02146,Gonçalo Monteiro,F,1999-09-24,MDS,DETI,2020,Concluído,a02146@ua.pt,Portugal,Ordinário
A02147,Leonor Costa,M,2002-10-06,LGT,DEGEIT,2024,Ativo,a02147@ua.pt,Portugal,Ordinário
A02148,Leonor Rocha,F,2006-10-31,MIEEC,DETI,2023,Concluído,a02148@ua.pt,Portugal,Ordinário
A02149,Inês Cardoso,F,2002-04-13,LEB,DBIO,2023,Ativo,a02149@ua.pt,Angola,Ordinário
A02150,Filipa Pereira,M,1997-06-10,LPE,DEP,2023,Concluído,a02150@ua.pt,Moçambique,Ordinário
A02151,Pedro Neves,F,1990-01-10,MTR,DLC,2020,Ativo,a02151@ua.pt,Portugal,Ordinário
A02152,Maria Jesus,F,2004-11-10,LQ,DQ,2021,Ativo,a02152@ua.pt,Portugal,Internacional
A02153,Maria Monteiro,F,2006-10-22,LEB,DBIO,2025,Ativo,a02153@ua.pt,Cabo Verde,Internacional
A02154,Matilde Silva,F,2005-02-05,LEB,DBIO,2021,Ativo,a02154@ua.pt,Portugal,Ordinário
A02155,Inês Oliveira,M,2006-01-09,MIEEC,DETI,2021,Ativo,a02155@ua.pt,Portugal,Ordinário
A02156,João Oliveira,F,1995-06-20,LT,DEGEIT,2023,Ativo,a02156@ua.pt,Portugal,Ordinário
A02157,Filipa Santos,M,1995-09-08,MIEEC,DETI,2024,Ativo,a02157@ua.pt,Portugal,Ordinário
A02158,Tomás Pereira,M,2000-04-01,LQ,DQ,2024,Ativo,a02158@ua.pt,Portugal,Ordinário
A02159,Maria Monteiro,F,2004-08-14,LGT,DEGEIT,2021,Desistência,a02159@ua.pt,Portugal,Ordinário
A02160,João Costa,M,1996-09-11,LGT,DEGEIT,2023,Concluído,a02160@ua.pt,Portugal,Internacional
A02161,Matilde Rocha,F,2007-08-12,LEB,DBIO,2019,Ativo,a02161@ua.pt,Brasil,Ordinário
A02162,Pedro Pereira,M,1993-08-21,MMKT,DEGEIT,2021,Ativo,a02162@ua.pt,Portugal,Ordinário
A02163,Sofia Vieira,M,1999-02-07,MIEEC,DETI,2023,Desistência,a02163@ua.pt,Portugal,Ordinário
A02164,Maria Correia,M,1995-03-31,MIEEC,DETI,2024,Concluído,a02164@ua.pt,Portugal,Ordinário
A02165,Luís Sousa,F,1996-10-19,MDS,DETI,2022,Concluído,a02165@ua.pt,Portugal,Ordinário
A02166,Pedro Martins,M,1994-05-28,MFIN,DEGEIT,2023,Ativo,a02166@ua.pt,Portugal,Ordinário
A02167,Rita Vieira,M,1993-10-02,LMAT,DMAT,2024,Ativo,a02167@ua.pt,Portugal,Trabalhador-Estudante
A02168,Sofia Oliveira,F,1996-08-17,LEM,DEGEIT,2021,Ativo,a02168@ua.pt,Angola,Ordinário
A02169,Gonçalo Cardoso,M,2005-02-08,MEC,DETI,2021,Ativo,a02169@ua.pt,Portugal,Internacional
A02170,Marta Sousa,F,2006-08-06,MTR,DLC,2024,Ativo,a02170@ua.pt,Angola,Ordinário
A02171,Marta Oliveira,M,1994-12-13,MMKT,DEGEIT,2021,Ativo,a02171@ua.pt,Portugal,Internacional
A02172,Beatriz Rocha,M,1994-03-10,LMAT,DMAT,2023,Ativo,a02172@ua.pt,Portugal,Ordinário
A02173,Afonso Gonçalves,F,2005-06-19,LEB,DBIO,2022,Ativo,a02173@ua.pt,Brasil,Ordinário
A02174,Diogo Vieira,F,1998-05-21,MMKT,DEGEIT,2022,Ativo,a02174@ua.pt,Angola,Ordinário
A02175,Afonso Jesus,M,1997-06-03,LF,DF,2024,Ativo,a02175@ua.pt,Portugal,Trabalhador-Estudante
A02176,Tomás Almeida,F,1998-02-01,MEC,DETI,2022,Ativo,a02176@ua.pt,Moçambique,Ordinário
A02177,Luís Oliveira,M,1991-06-05,MMKT,DEGEIT,2024,Ativo,a02177@ua.pt,Portugal,Ordinário
A02178,Mariana Sousa,F,2002-01-04,MDS,DETI,2019,Ativo,a02178@ua.pt,Portugal,Ordinário
A02179,Beatriz Correia,M,2003-05-14,LPE,DEP,2021,Ativo,a02179@ua.pt,Portugal,Ordinário
A02180,Luís Oliveira,F,1992-07-13,MED,DEP,2022,Ativo,a02180@ua.pt,Portugal,Ordinário
A02181,Carolina Santos,M,1994-01-27,LEM,DEGEIT,2023,Ativo,a02181@ua.pt,Moçambique,Internacional
A02182,Tiago Sousa,F,2007-10-12,LEB,DBIO,2021,Desistência,a02182@ua.pt,Portugal,Trabalhador-Estudante
A02183,Diogo Martins,F,2000-02-27,LEB,DBIO,2024,Ativo,a02183@ua.pt,Portugal,Trabalhador-Estudante
A02184,Gonçalo Gonçalves,F,2001-12-24,LEI,DETI,2021,Ativo,a02184@ua.pt,Angola,Ordinário
A02185,Catarina Jesus,F,1998-04-06,LEM,DEGEIT,2024,Ativo,a02185@ua.pt,Portugal,Ordinário
A02186,Luís Jesus,F,1999-09-17,LF,DF,2025,Concluído,a02186@ua.pt,Brasil,Ordinário
A02187,Rita Silva,F,1992-07-10,MTR,DLC,2025,Ativo,a02187@ua.pt,Portugal,Ordinário
A02188,Inês Correia,F,1994-12-29,MEC,DETI,2024,Ativo,a02188@ua.pt,Portugal,Ordinário
A02189,Luís Santos,F,1994-05-17,MFIN,DEGEIT,2024,Ativo,a02189@ua.pt,Portugal,Ordinário
A02190,Beatriz Fernandes,F,1999-11-08,MDS,DETI,2025,Ativo,a02190@ua.pt,Portugal,Ordinário
A02191,Filipa Costa,F,1990-07-27,MIEEC,DETI,2021,Ativo,a02191@ua.pt,Portugal,Ordinário
A02192,Ana Neves,M,2000-05-21,LPE,DEP,2021,Ativo,a02192@ua.pt,Portugal,Internacional
A02193,Rodrigo Ferreira,F,2007-02-12,LEM,DEGEIT,2024,Ativo,a02193@ua.pt,Portugal,Ordinário
A02194,Beatriz Gonçalves,F,1992-09-23,MIEEC,DETI,2021,Ativo,a02194@ua.pt,Portugal,Ordinário
A02195,Rita Correia,F,2006-03-03,MMKT,DEGEIT,2019,Ativo,a02195@ua.pt,Portugal,Ordinário
A02196,Beatriz Rodrigues,M,1992-11-13,LQ,DQ,2023,Desistência,a02196@ua.pt,Angola,Ordinário
A02197,Mariana Neves,M,1995-02-02,LT,DEGEIT,2021,Concluído,a02197@ua.pt,Portugal,Ordinário
A02198,Marta Monteiro,F,2007-07-15,MTR,DLC,2023,Ativo,a02198@ua.pt,Portugal,Ordinário
A02199,Catarina Moreira,M,1998-11-28,MIEEC,DETI,2020,Concluído,a02199@ua.pt,Portugal,Ordinário
A02200,Pedro Vieira,F,2007-02-23,MTR,DLC,2025,Concluído,a02200@ua.pt,Portugal,Ordinário
A02201,Catarina Martins,F,1998-11-22,LEM,DEGEIT,2020,Ativo,a02201@ua.pt,Brasil,Ordinário
A02202,Luís Rocha,F,2001-01-21,LPE,DEP,2024,Concluído,a02202@ua.pt,Brasil,Ordinário
A02203,Inês Oliveira,F,1997-04-10,MTR,DLC,2024,Ativo,a02203@ua.pt,Portugal,Internacional
A02204,Gonçalo Silva,F,1993-03-06,LEB,DBIO,2021,Concluído,a02204@ua.pt,Portugal,Ordinário
A02205,Filipa Correia,M,1993-06-15,LMAT,DMAT,2023,Ativo,a02205@ua.pt,Portugal,Ordinário
A02206,André Costa,F,2006-06-20,LPE,DEP,2023,Ativo,a02206@ua.pt,Brasil,Ordinário
A02207,Marta Almeida,F,1998-05-03,MEC,DETI,2020,Concluído,a02207@ua.pt,Brasil,Ordinário
A02208,Leonor Jesus,F,1996-02-03,LEM,DEGEIT,2024,Ativo,a02208@ua.pt,Portugal,Ordinário
A02209,Rodrigo Rocha,M,1995-02-20,MTR,DLC,2023,Concluído,a02209@ua.pt,Portugal,Ordinário
A02210,Filipa Santos,F,2007-05-18,LGT,DEGEIT,2023,Ativo,a02210@ua.pt,Portugal,Ordinário
A02211,André Ferreira,F,2002-10-21,MMKT,DEGEIT,2024,Ativo,a02211@ua.pt,Portugal,Ordinário
A02212,Maria Costa,F,1998-02-09,MTR,DLC,2023,Ativo,a02212@ua.pt,Espanha,Ordinário
A02213,Tomás Fernandes,F,1999-08-09,MDS,DETI,2022,Ativo,a02213@ua.pt,Portugal,Ordinário
A02214,Diogo Rocha,M,2003-04-16,LGT,DEGEIT,2022,Ativo,a02214@ua.pt,Portugal,Ordinário
A02215,Rita Monteiro,M,1990-01-05,MIEEC,DETI,2021,Ativo,a02215@ua.pt,Cabo Verde,Ordinário
A02216,Maria Oliveira,M,1992-02-27,LGT,DEGEIT,2021,Ativo,a02216@ua.pt,Portugal,Trabalhador-Estudante
A02217,Tomás Moreira,M,2003-11-30,LQ,DQ,2024,Ativo,a02217@ua.pt,Portugal,Ordinário
A02218,Leonor Martins,F,1991-08-31,MTR,DLC,2021,Ativo,a02218@ua.pt,Portugal,Ordinário
A02219,Ana Moreira,F,1999-10-27,LPE,DEP,2024,Ativo,a02219@ua.pt,Espanha,Ordinário
A02220,Pedro Correia,M,1997-11-26,MTR,DLC,2022,Concluído,a02220@ua.pt,Angola,Ordinário
A02221,André Fernandes,F,1992-08-02,LMAT,DMAT,2020,Ativo,a02221@ua.pt,Portugal,Ordinário
A02222,Rita Pereira,F,1995-03-26,MEC,DETI,2021,Ativo,a02222@ua.pt,Portugal,Ordinário
A02223,Carolina Correia,M,2000-11-27,LEI,DETI,2023,Ativo,a02223@ua.pt,Portugal,Ordinário
A02224,Sofia Rocha,M,1990-02-26,LMAT,DMAT,2020,Ativo,a02224@ua.pt,Portugal,Ordinário
A02225,Tomás Moreira,M,1998-12-29,MFIN,DEGEIT,2023,Ativo,a02225@ua.pt,Angola,Trabalhador-Estudante
A02226,Sofia Santos,M,1994-07-08,LGT,DEGEIT,2023,Concluído,a02226@ua.pt,Portugal,Ordinário
A02227,Marta Almeida,M,1995-06-25,LEI,DETI,2023,Ativo,a02227@ua.pt,Portugal,Ordinário
A02228,Diogo Moreira,M,2002-09-03,MMKT,DEGEIT,2024,Ativo,a02228@ua.pt,Portugal,Trabalhador-Estudante
A02229,Pedro Santos,F,2002-10-08,MDS,DETI,2023,Ativo,a02229@ua.pt,Portugal,Ordinário
A02230,Gonçalo Costa,F,1998-04-03,LEI,DETI,2023,Ativo,a02230@ua.pt,Portugal,Ordinário
A02231,Mariana Sousa,M,1995-04-08,MFIN,DEGEIT,2020,Concluído,a02231@ua.pt,Angola,Ordinário
A02232,Sofia Martins,M,1997-10-27,MEC,DETI,2022,Ativo,a02232@ua.pt,Portugal,Ordinário
A02233,Luís Ferreira,M,2006-09-19,LF,DF,2022,Ativo,a02233@ua.pt,Portugal,Ordinário
A02234,Marta Jesus,M,2002-10-09,LEM,DEGEIT,2022,Ativo,a02234@ua.pt,Portugal,Ordinário
A02235,Filipa Rocha,M,1999-03-13,LQ,DQ,2022,Ativo,a02235@ua.pt,Portugal,Ordinário
A02236,Pedro Correia,M,1992-11-17,MEC,DETI,2025,Ativo,a02236@ua.pt,Portugal,Ordinário
A02237,Ana Correia,F,1995-08-04,LF,DF,2021,Ativo,a02237@ua.pt,Portugal,Ordinário
A02238,Carolina Cardoso,F,2000-09-26,LPE,DEP,2020,Ativo,a02238@ua.pt,Portugal,Ordinário
A02239,Inês Oliveira,M,1997-07-21,MFIN,DEGEIT,2024,Concluído,a02239@ua.pt,Portugal,Ordinário
A02240,André Ferreira,M,2002-09-17,LMAT,DMAT,2024,Concluído,a02240@ua.pt,Portugal,Ordinário
A02241,Tiago Rodrigues,F,1993-03-04,MIEEC,DETI,2023,Ativo,a02241@ua.pt,Portugal,Ordinário
A02242,Tomás Fernandes,M,2001-11-10,MMKT,DEGEIT,2024,Ativo,a02242@ua.pt,Portugal,Ordinário
A02243,Luís Gonçalves,M,1991-10-09,LEI,DETI,2022,Desistência,a02243@ua.pt,Portugal,Ordinário
A02244,Marta Rocha,M,1998-09-13,MEC,DETI,2022,Ativo,a02244@ua.pt,Portugal,Ordinário
A02245,Rita Oliveira,M,1994-02-12,LEB,DBIO,2021,Concluído,a02245@ua.pt,Portugal,Ordinário
A02246,Pedro Pereira,M,1996-07-26,LMAT,DMAT,2021,Ativo,a02246@ua.pt,Portugal,Ordinário
A02247,Catarina Silva,M,2001-04-25,MED,DEP,2024,Concluído,a02247@ua.pt,Portugal,Ordinário
A02248,Tomás Santos,F,2002-10-06,MEC,DETI,2022,Ativo,a02248@ua.pt,Portugal,Ordinário
A02249,Luís Rodrigues,M,1999-10-30,LGT,DEGEIT,2022,Ativo,a02249@ua.pt,Moçambique,Ordinário
A02250,Beatriz Santos,F,1993-06-25,MEC,DETI,2022,Ativo,a02250@ua.pt,Portugal,Ordinário
A02251,Miguel Costa,M,1998-10-07,LF,DF,2023,Ativo,a02251@ua.pt,Portugal,Ordinário
A02252,Miguel Vieira,F,1990-03-18,LT,DEGEIT,2021,Ativo,a02252@ua.pt,Portugal,Ordinário
A02253,Luís Monteiro,F,1995-02-25,LEB,DBIO,2019,Ativo,a02253@ua.pt,Portugal,Ordinário
A02254,Ana Moreira,M,2007-07-27,LEM,DEGEIT,2024,Ativo,a02254@ua.pt,Brasil,Ordinário
A02255,Matilde Santos,M,2006-11-04,MTR,DLC,2023,Ativo,a02255@ua.pt,Portugal,Ordinário
A02256,Matilde Correia,F,1991-10-03,LEB,DBIO,2021,Concluído,a02256@ua.pt,Portugal,Ordinário
A02257,Afonso Oliveira,F,1995-04-10,MTR,DLC,2019,Ativo,a02257@ua.pt,Portugal,Ordinário
A02258,Afonso Costa,F,2007-12-07,MED,DEP,2019,Ativo,a02258@ua.pt,Espanha,Ordinário
A02259,Matilde Monteiro,M,1991-03-03,LT,DEGEIT,2023,Ativo,a02259@ua.pt,Angola,Ordinário
A02260,Luís Monteiro,F,2000-09-06,MED,DEP,2025,Ativo,a02260@ua.pt,Portugal,Ordinário
A02261,Catarina Martins,M,1991-02-14,LPE,DEP,2023,Ativo,a02261@ua.pt,Portugal,Trabalhador-Estudante
A02262,Maria Costa,M,2004-02-09,LT,DEGEIT,2021,Ativo,a02262@ua.pt,Portugal,Ordinário
A02263,Luís Cardoso,M,1998-11-04,MEC,DETI,2025,Ativo,a02263@ua.pt,Portugal,Ordinário
A02264,Maria Costa,M,1995-08-03,LQ,DQ,2021,Ativo,a02264@ua.pt,Portugal,Ordinário
A02265,João Martins,F,2001-11-28,MIEEC,DETI,2024,Desistência,a02265@ua.pt,Portugal,Internacional
A02266,João Almeida,F,2005-01-07,MFIN,DEGEIT,2020,Ativo,a02266@ua.pt,Portugal,Ordinário
A02267,Mariana Neves,F,1997-11-27,LQ,DQ,2020,Ativo,a02267@ua.pt,Portugal,Ordinário
A02268,Inês Almeida,F,2001-01-29,MEC,DETI,2020,Ativo,a02268@ua.pt,Espanha,Ordinário
A02269,Ana Gonçalves,F,2002-07-04,LQ,DQ,2024,Ativo,a02269@ua.pt,Brasil,Ordinário
A02270,Filipa Jesus,M,1993-12-14,LEM,DEGEIT,2023,Ativo,a02270@ua.pt,Portugal,Ordinário
A02271,Pedro Rodrigues,F,2006-08-07,LEB,DBIO,2019,Ativo,a02271@ua.pt,Cabo Verde,Ordinário
A02272,Leonor Cardoso,F,1996-11-01,MED,DEP,2025,Concluído,a02272@ua.pt,Portugal,Trabalhador-Estudante
A02273,Ana Gonçalves,M,2000-06-03,LEI,DETI,2019,Concluído,a02273@ua.pt,Portugal,Ordinário
A02274,Filipa Moreira,F,2003-09-24,MDS,DETI,2023,Ativo,a02274@ua.pt,Portugal,Ordinário
A02275,Mariana Fernandes,M,1999-08-01,LPE,DEP,2022,Ativo,a02275@ua.pt,Portugal,Ordinário
A02276,Rita Gonçalves,M,2000-08-20,MED,DEP,2023,Concluído,a02276@ua.pt,Portugal,Ordinário
A02277,Mariana Oliveira,M,1997-11-01,LGT,DEGEIT,2020,Ativo,a02277@ua.pt,Portugal,Ordinário
A02278,Miguel Monteiro,F,2003-04-16,LPE,DEP,2022,Ativo,a02278@ua.pt,Portugal,Ordinário
A02279,Marta Moreira,M,2006-12-28,MEC,DETI,2024,Ativo,a02279@ua.pt,Portugal,Ordinário
A02280,Rita Santos,F,2003-12-17,MFIN,DEGEIT,2022,Ativo,a02280@ua.pt,Portugal,Ordinário
A02281,Pedro Pereira,F,2004-06-30,LF,DF,2023,Ativo,a02281@ua.pt,Portugal,Ordinário
A02282,Marta Costa,F,1996-02-12,MIEEC,DETI,2025,Concluído,a02282@ua.pt,Portugal,Ordinário
A02283,Beatriz Sousa,F,1992-02-13,LPE,DEP,2021,Concluído,a02283@ua.pt,Portugal,Trabalhador-Estudante
A02284,Catarina Monteiro,M,2002-01-27,LEM,DEGEIT,2021,Concluído,a02284@ua.pt,Portugal,Internacional
A02285,Luís Rocha,F,1992-05-01,LMAT,DMAT,2020,Ativo,a02285@ua.pt,Portugal,Ordinário
A02286,André Costa,F,2005-02-10,LMAT,DMAT,2019,Ativo,a02286@ua.pt,Portugal,Ordinário
A02287,Miguel Cardoso,M,2004-04-25,MTR,DLC,2025,Ativo,a02287@ua.pt,Portugal,Ordinário
A02288,Matilde Pereira,M,1996-04-27,MMKT,DEGEIT,2024,Ativo,a02288@ua.pt,Portugal,Ordinário
A02289,Inês Monteiro,M,2004-10-08,LEB,DBIO,2021,Ativo,a02289@ua.pt,Portugal,Ordinário
A02290,João Sousa,F,1990-05-21,LEB,DBIO,2023,Ativo,a02290@ua.pt,Portugal,Ordinário
A02291,Tomás Pereira,F,1996-04-24,LEB,DBIO,2025,Desistência,a02291@ua.pt,Portugal,Ordinário
A02292,Mariana Neves,F,2007-01-20,MED,DEP,2024,Ativo,a02292@ua.pt,Portugal,Ordinário
A02293,Catarina Silva,F,2001-07-10,LEM,DEGEIT,2021,Ativo,a02293@ua.pt,Portugal,Ordinário
A02294,João Silva,M,1990-06-21,MFIN,DEGEIT,2021,Ativo,a02294@ua.pt,Portugal,Ordinário
A02295,Tiago Silva,M,1994-05-04,LPE,DEP,2024,Ativo,a02295@ua.pt,Portugal,Ordinário
A02296,Catarina Silva,M,1995-06-25,LPE,DEP,2025,Concluído,a02296@ua.pt,Espanha,Ordinário
A02297,Tomás Neves,M,2003-10-25,LPE,DEP,2021,Ativo,a02297@ua.pt,Portugal,Ordinário
A02298,Marta Costa,F,2000-04-04,MFIN,DEGEIT,2024,Desistência,a02298@ua.pt,Brasil,Internacional
A02299,Leonor Monteiro,M,2005-02-05,LEB,DBIO,2021,Ativo,a02299@ua.pt,Angola,Ordinário
A02300,André Costa,F,2004-02-27,MEC,DETI,2025,Concluído,a02300@ua.pt,Portugal,Ordinário
A02301,Maria Rodrigues,M,2007-06-05,MFIN,DEGEIT,2020,Ativo,a02301@ua.pt,Portugal,Ordinário
A02302,Catarina Cardoso,F,1995-01-23,LPE,DEP,2021,Ativo,a02302@ua.pt,Portugal,Ordinário
A02303,Miguel Silva,M,2006-07-14,LPE,DEP,2020,Ativo,a02303@ua.pt,Portugal,Trabalhador-Estudante
A02304,Rodrigo Gonçalves,M,1992-02-18,MTR,DLC,2020,Ativo,a02304@ua.pt,Brasil,Ordinário
A02305,Diogo Neves,M,1995-07-20,LEM,DEGEIT,2020,Ativo,a02305@ua.pt,Portugal,Ordinário
A02306,Catarina Martins,F,1997-11-26,MED,DEP,2024,Ativo,a02306@ua.pt,Portugal,Ordinário
A02307,Matilde Oliveira,F,2006-06-22,MTR,DLC,2019,Desistência,a02307@ua.pt,Portugal,Ordinário
A02308,Beatriz Correia,M,2007-02-17,MMKT,DEGEIT,2021,Ativo,a02308@ua.pt,Brasil,Ordinário
A02309,Rita Fernandes,F,1996-11-28,MED,DEP,2025,Ativo,a02309@ua.pt,Portugal,Ordinário
A02310,Inês Correia,F,2007-02-19,MFIN,DEGEIT,2024,Ativo,a02310@ua.pt,Brasil,Ordinário
A02311,Carolina Ferreira,M,1993-03-15,LF,DF,2024,Ativo,a02311@ua.pt,Portugal,Ordinário
A02312,Mariana Moreira,M,1990-06-26,MMKT,DEGEIT,2019,Ativo,a02312@ua.pt,Portugal,Ordinário
A02313,Maria Cardoso,M,2005-05-18,LF,DF,2022,Ativo,a02313@ua.pt,Portugal,Ordinário
A02314,Diogo Cardoso,F,1999-03-21,LMAT,DMAT,2024,Ativo,a02314@ua.pt,Espanha,Ordinário
A02315,Catarina Silva,F,1998-07-17,MMKT,DEGEIT,2022,Concluído,a02315@ua.pt,Portugal,Ordinário
A02316,Tiago Santos,M,1990-03-23,LPE,DEP,2023,Desistência,a02316@ua.pt,Portugal,Ordinário
A02317,Mariana Santos,F,1998-11-24,MED,DEP,2024,Ativo,a02317@ua.pt,Portugal,Ordinário
A02318,Marta Silva,M,1998-01-16,LF,DF,2025,Ativo,a02318@ua.pt,Portugal,Ordinário
A02319,Catarina Rocha,F,1997-05-26,LEB,DBIO,2025,Ativo,a02319@ua.pt,Portugal,Ordinário
A02320,Sofia Martins,M,2006-09-04,MTR,DLC,2020,Ativo,a02320@ua.pt,Portugal,Trabalhador-Estudante
A02321,João Gonçalves,M,1990-04-15,MED,DEP,2020,Ativo,a02321@ua.pt,Portugal,Ordinário
A02322,Ana Gonçalves,F,2003-04-14,MMKT,DEGEIT,2023,Ativo,a02322@ua.pt,Portugal,Ordinário
A02323,Carolina Monteiro,F,1999-10-31,LF,DF,2025,Ativo,a02323@ua.pt,Portugal,Ordinário
A02324,Rita Monteiro,F,2004-08-29,MTR,DLC,2020,Ativo,a02324@ua.pt,Brasil,Ordinário
